fund,date,proxy_return
STK Long Biased FIC FIA,2023-01-03,0.5488630497898893
STK Long Biased FIC FIA,2023-01-04,0.5348895394842832
STK Long Biased FIC FIA,2023-01-05,0.5326592217896422
STK Long Biased FIC FIA,2023-01-06,0.5118249972209991
STK Long Biased FIC FIA,2023-01-09,0.48522144455754357
STK Long Biased FIC FIA,2023-01-10,0.4914461614112412
STK Long Biased FIC FIA,2023-01-11,0.508796561775852
STK Long Biased FIC FIA,2023-01-12,0.517700937578777
STK Long Biased FIC FIA,2023-01-13,0.5022314457935919
STK Long Biased FIC FIA,2023-01-16,0.48641674185577155
STK Long Biased FIC FIA,2023-01-17,0.488268730069516
STK Long Biased FIC FIA,2023-01-18,0.5053200412900487
STK Long Biased FIC FIA,2023-01-19,0.510869576351589
STK Long Biased FIC FIA,2023-01-20,0.4941900918233055
STK Long Biased FIC FIA,2023-01-23,0.4781132176416462
STK Long Biased FIC FIA,2023-01-24,0.47631608381889723
STK Long Biased FIC FIA,2023-01-25,0.489358555557023
STK Long Biased FIC FIA,2023-01-26,0.49130154303693346
STK Long Biased FIC FIA,2023-01-27,0.47064221406629436
STK Long Biased FIC FIA,2023-01-30,0.4751009272152555
STK Long Biased FIC FIA,2023-01-31,0.47784645491502986
STK Long Biased FIC FIA,2023-02-01,0.5066280115702025
STK Long Biased FIC FIA,2023-02-02,0.5066999821160134
STK Long Biased FIC FIA,2023-02-03,0.5157044628317722
STK Long Biased FIC FIA,2023-02-06,0.4911315416832339
STK Long Biased FIC FIA,2023-02-07,0.5228094892985312
STK Long Biased FIC FIA,2023-02-08,0.5180068934384691
STK Long Biased FIC FIA,2023-02-09,0.5100984638925183
STK Long Biased FIC FIA,2023-02-10,0.5279453517354162
STK Long Biased FIC FIA,2023-02-13,0.5072705315726977
STK Long Biased FIC FIA,2023-02-14,0.5033542769768191
STK Long Biased FIC FIA,2023-02-15,0.5152266700860476
STK Long Biased FIC FIA,2023-02-16,0.5440275044786838
STK Long Biased FIC FIA,2023-02-17,0.5447013781342908
STK Long Biased FIC FIA,2023-02-22,0.556025375506967
STK Long Biased FIC FIA,2023-02-23,0.5615860558154432
STK Long Biased FIC FIA,2023-02-24,0.5650571952667818
STK Long Biased FIC FIA,2023-02-27,0.5957970611953396
STK Long Biased FIC FIA,2023-02-28,0.6062871146768627
STK Long Biased FIC FIA,2023-03-01,0.60062467707836
STK Long Biased FIC FIA,2023-03-02,0.5888466721966641
STK Long Biased FIC FIA,2023-03-03,0.5891976270160934
STK Long Biased FIC FIA,2023-03-06,0.5500054933296595
STK Long Biased FIC FIA,2023-03-07,0.5652731415951087
STK Long Biased FIC FIA,2023-03-08,0.591067697319506
STK Long Biased FIC FIA,2023-03-09,0.5992484786315726
STK Long Biased FIC FIA,2023-03-10,0.6100096644106102
STK Long Biased FIC FIA,2023-03-13,0.5968762085062516
STK Long Biased FIC FIA,2023-03-14,0.5888349259855924
STK Long Biased FIC FIA,2023-03-15,0.6223855254021267
STK Long Biased FIC FIA,2023-03-16,0.6470075446710836
STK Long Biased FIC FIA,2023-03-17,0.6420995905284195
STK Long Biased FIC FIA,2023-03-20,0.6587155748770506
STK Long Biased FIC FIA,2023-03-21,0.6884540250271619
STK Long Biased FIC FIA,2023-03-22,0.6710884779505807
STK Long Biased FIC FIA,2023-03-23,0.6569396151148841
STK Long Biased FIC FIA,2023-03-24,0.6364205541703831
STK Long Biased FIC FIA,2023-03-27,0.6381591101967433
STK Long Biased FIC FIA,2023-03-28,0.6165276358129198
STK Long Biased FIC FIA,2023-03-29,0.6401118950253923
STK Long Biased FIC FIA,2023-03-30,0.6535595876418603
STK Long Biased FIC FIA,2023-03-31,0.6398718916824532
STK Long Biased FIC FIA,2023-04-03,0.653261173486935
STK Long Biased FIC FIA,2023-04-04,0.648376816645927
STK Long Biased FIC FIA,2023-04-05,0.6373539389748388
STK Long Biased FIC FIA,2023-04-06,0.5846816208462189
STK Long Biased FIC FIA,2023-04-10,0.5737772615681043
STK Long Biased FIC FIA,2023-04-11,0.5766317745696082
STK Long Biased FIC FIA,2023-04-12,0.5874790679736258
STK Long Biased FIC FIA,2023-04-13,0.5937208805115602
STK Long Biased FIC FIA,2023-04-14,0.5985302990984129
STK Long Biased FIC FIA,2023-04-17,0.6259790715558813
STK Long Biased FIC FIA,2023-04-18,0.611202269522872
STK Long Biased FIC FIA,2023-04-19,0.6171333235557748
STK Long Biased FIC FIA,2023-04-20,0.6276199259684336
STK Long Biased FIC FIA,2023-04-24,0.6285089149748749
STK Long Biased FIC FIA,2023-04-25,0.6272016478116069
STK Long Biased FIC FIA,2023-04-26,0.6044817297481198
STK Long Biased FIC FIA,2023-04-27,0.6340474683614494
STK Long Biased FIC FIA,2023-04-28,0.6470798243871836
STK Long Biased FIC FIA,2023-05-02,0.632937827074156
STK Long Biased FIC FIA,2023-05-03,0.593426274069127
STK Long Biased FIC FIA,2023-05-04,0.5915768908182644
STK Long Biased FIC FIA,2023-05-05,0.5757677130293567
STK Long Biased FIC FIA,2023-05-08,0.5629909188551059
STK Long Biased FIC FIA,2023-05-09,0.5467464992713555
STK Long Biased FIC FIA,2023-05-10,0.547867901407837
STK Long Biased FIC FIA,2023-05-11,0.5382762768294413
STK Long Biased FIC FIA,2023-05-12,0.5446625900129819
STK Long Biased FIC FIA,2023-05-15,0.5183301013085732
STK Long Biased FIC FIA,2023-05-16,0.507846313310904
STK Long Biased FIC FIA,2023-05-17,0.49807394249936787
STK Long Biased FIC FIA,2023-05-18,0.5033818085500757
STK Long Biased FIC FIA,2023-05-19,0.5073645208157012
STK Long Biased FIC FIA,2023-05-22,0.5225457828535505
STK Long Biased FIC FIA,2023-05-23,0.49352072405975206
STK Long Biased FIC FIA,2023-05-24,0.4858894088690236
STK Long Biased FIC FIA,2023-05-25,0.49627518485725974
STK Long Biased FIC FIA,2023-05-26,0.5072314525995799
STK Long Biased FIC FIA,2023-05-29,0.5132406350721909
STK Long Biased FIC FIA,2023-05-30,0.4888024703573113
STK Long Biased FIC FIA,2023-05-31,0.4667427298585933
STK Long Biased FIC FIA,2023-06-01,0.475270461532815
STK Long Biased FIC FIA,2023-06-02,0.44927144902824867
STK Long Biased FIC FIA,2023-06-05,0.4310507124436839
STK Long Biased FIC FIA,2023-06-06,0.4278841898666664
STK Long Biased FIC FIA,2023-06-07,0.42071713151106666
STK Long Biased FIC FIA,2023-06-09,0.432246996831112
STK Long Biased FIC FIA,2023-06-12,0.41843652545486765
STK Long Biased FIC FIA,2023-06-13,0.41145973521036067
STK Long Biased FIC FIA,2023-06-14,0.4179908215138821
STK Long Biased FIC FIA,2023-06-15,0.41517688952001136
STK Long Biased FIC FIA,2023-06-16,0.4069214405148879
STK Long Biased FIC FIA,2023-06-19,0.3968369168351988
STK Long Biased FIC FIA,2023-06-20,0.41487928169991295
STK Long Biased FIC FIA,2023-06-21,0.40266107727584594
STK Long Biased FIC FIA,2023-06-22,0.4227171303178032
STK Long Biased FIC FIA,2023-06-23,0.4357042653908306
STK Long Biased FIC FIA,2023-06-26,0.438832492747798
STK Long Biased FIC FIA,2023-06-27,0.4073238459602863
STK Long Biased FIC FIA,2023-06-28,0.40255665047166916
STK Long Biased FIC FIA,2023-06-29,0.38242520196093843
STK Long Biased FIC FIA,2023-06-30,0.38213968639890344
STK Long Biased FIC FIA,2023-07-03,0.3678216527863763
STK Long Biased FIC FIA,2023-07-04,0.3912134309394838
STK Long Biased FIC FIA,2023-07-05,0.3728330290405309
STK Long Biased FIC FIA,2023-07-06,0.38283629154772536
STK Long Biased FIC FIA,2023-07-07,0.3867901566709486
STK Long Biased FIC FIA,2023-07-10,0.389708128837148
STK Long Biased FIC FIA,2023-07-11,0.3767940934721402
STK Long Biased FIC FIA,2023-07-12,0.40596524360778224
STK Long Biased FIC FIA,2023-07-13,0.3913136388432147
STK Long Biased FIC FIA,2023-07-14,0.3832147523121824
STK Long Biased FIC FIA,2023-07-17,0.39053073069575656
STK Long Biased FIC FIA,2023-07-18,0.3818492672613236
STK Long Biased FIC FIA,2023-07-19,0.35938576178279524
STK Long Biased FIC FIA,2023-07-20,0.3477743425633274
STK Long Biased FIC FIA,2023-07-21,0.34871400456131413
STK Long Biased FIC FIA,2023-07-24,0.342499277228948
STK Long Biased FIC FIA,2023-07-25,0.362973319795196
STK Long Biased FIC FIA,2023-07-26,0.3611872366279639
STK Long Biased FIC FIA,2023-07-27,0.3483168156650522
STK Long Biased FIC FIA,2023-07-28,0.3480861863317399
STK Long Biased FIC FIA,2023-07-31,0.35637038923498626
STK Long Biased FIC FIA,2023-08-01,0.3500162423239705
STK Long Biased FIC FIA,2023-08-02,0.3509219293077536
STK Long Biased FIC FIA,2023-08-03,0.35003248652556745
STK Long Biased FIC FIA,2023-08-04,0.3508694609946711
STK Long Biased FIC FIA,2023-08-07,0.3576325369044987
STK Long Biased FIC FIA,2023-08-08,0.3729793575937373
STK Long Biased FIC FIA,2023-08-09,0.37378432096832903
STK Long Biased FIC FIA,2023-08-10,0.3818976019256116
STK Long Biased FIC FIA,2023-08-11,0.3994458555076043
STK Long Biased FIC FIA,2023-08-14,0.417566777554635
STK Long Biased FIC FIA,2023-08-15,0.4285356082978402
STK Long Biased FIC FIA,2023-08-16,0.415508156246281
STK Long Biased FIC FIA,2023-08-17,0.42778558851185905
STK Long Biased FIC FIA,2023-08-18,0.4078120401513938
STK Long Biased FIC FIA,2023-08-21,0.38570477333329567
STK Long Biased FIC FIA,2023-08-22,0.40122286217888625
STK Long Biased FIC FIA,2023-08-23,0.42262869333654873
STK Long Biased FIC FIA,2023-08-24,0.41459473626046134
STK Long Biased FIC FIA,2023-08-25,0.39784646400462786
STK Long Biased FIC FIA,2023-08-28,0.4070586497330471
STK Long Biased FIC FIA,2023-08-29,0.4234365322423903
STK Long Biased FIC FIA,2023-08-30,0.4036141310497463
STK Long Biased FIC FIA,2023-08-31,0.40928062599110016
STK Long Biased FIC FIA,2023-09-01,0.42078228636211984
STK Long Biased FIC FIA,2023-09-04,0.43659353001986
STK Long Biased FIC FIA,2023-09-05,0.44206404204361954
STK Long Biased FIC FIA,2023-09-06,0.42176750270125
STK Long Biased FIC FIA,2023-09-08,0.4026107090156756
STK Long Biased FIC FIA,2023-09-11,0.3931651881864641
STK Long Biased FIC FIA,2023-09-12,0.3823979645331874
STK Long Biased FIC FIA,2023-09-13,0.39487117299579916
STK Long Biased FIC FIA,2023-09-14,0.4097545438328928
STK Long Biased FIC FIA,2023-09-15,0.41984197583920935
STK Long Biased FIC FIA,2023-09-18,0.41672285612981935
STK Long Biased FIC FIA,2023-09-19,0.442128521463794
STK Long Biased FIC FIA,2023-09-20,0.4492633217799067
STK Long Biased FIC FIA,2023-09-21,0.445060284401908
STK Long Biased FIC FIA,2023-09-22,0.470655927822302
STK Long Biased FIC FIA,2023-09-25,0.4710789134058116
STK Long Biased FIC FIA,2023-09-26,0.4453263666582408
STK Long Biased FIC FIA,2023-09-27,0.43807786485486927
STK Long Biased FIC FIA,2023-09-28,0.4548750486213419
STK Long Biased FIC FIA,2023-09-29,0.4814161052132903
STK Long Biased FIC FIA,2023-10-02,0.46967662739904853
STK Long Biased FIC FIA,2023-10-03,0.47776603477506563
STK Long Biased FIC FIA,2023-10-04,0.47166665637271027
STK Long Biased FIC FIA,2023-10-05,0.4568317993548508
STK Long Biased FIC FIA,2023-10-06,0.43657457040738074
STK Long Biased FIC FIA,2023-10-09,0.43471377400475886
STK Long Biased FIC FIA,2023-10-10,0.4706409798335709
STK Long Biased FIC FIA,2023-10-11,0.4678171665693649
STK Long Biased FIC FIA,2023-10-13,0.4832999086807976
STK Long Biased FIC FIA,2023-10-16,0.5201105879619337
STK Long Biased FIC FIA,2023-10-17,0.5160701794777683
STK Long Biased FIC FIA,2023-10-18,0.5210361091587637
STK Long Biased FIC FIA,2023-10-19,0.5056122018940065
STK Long Biased FIC FIA,2023-10-20,0.496419940958326
STK Long Biased FIC FIA,2023-10-23,0.5185684934453119
STK Long Biased FIC FIA,2023-10-24,0.5030194610070139
STK Long Biased FIC FIA,2023-10-25,0.5317931013243442
STK Long Biased FIC FIA,2023-10-26,0.5409065521685288
STK Long Biased FIC FIA,2023-10-27,0.5309565235869708
STK Long Biased FIC FIA,2023-10-30,0.5138884266827239
STK Long Biased FIC FIA,2023-10-31,0.45851130174262944
STK Long Biased FIC FIA,2023-11-01,0.4706778700579149
STK Long Biased FIC FIA,2023-11-03,0.4457671342575661
STK Long Biased FIC FIA,2023-11-06,0.4429793891056783
STK Long Biased FIC FIA,2023-11-07,0.45004127239700326
STK Long Biased FIC FIA,2023-11-08,0.4166660953421099
STK Long Biased FIC FIA,2023-11-09,0.4271138573876969
STK Long Biased FIC FIA,2023-11-10,0.4001428778178477
STK Long Biased FIC FIA,2023-11-13,0.3915832465489628
STK Long Biased FIC FIA,2023-11-14,0.39075307308858903
STK Long Biased FIC FIA,2023-11-16,0.3822318124726748
STK Long Biased FIC FIA,2023-11-17,0.391976335929899
STK Long Biased FIC FIA,2023-11-20,0.37980923810166933
STK Long Biased FIC FIA,2023-11-21,0.36821571646268847
STK Long Biased FIC FIA,2023-11-22,0.38482847354444255
STK Long Biased FIC FIA,2023-11-23,0.3853778549808794
STK Long Biased FIC FIA,2023-11-24,0.38804160820171724
STK Long Biased FIC FIA,2023-11-27,0.3929472560370504
STK Long Biased FIC FIA,2023-11-28,0.38449258704166883
STK Long Biased FIC FIA,2023-11-29,0.38095238952130267
STK Long Biased FIC FIA,2023-11-30,0.3982079671846855
STK Long Biased FIC FIA,2023-12-01,0.3837891851608002
STK Long Biased FIC FIA,2023-12-04,0.3976646231737992
STK Long Biased FIC FIA,2023-12-05,0.37839650691415333
STK Long Biased FIC FIA,2023-12-06,0.37247250960377093
STK Long Biased FIC FIA,2023-12-07,0.38247329205430153
STK Long Biased FIC FIA,2023-12-08,0.3797863359262957
STK Long Biased FIC FIA,2023-12-11,0.33834176374791386
STK Long Biased FIC FIA,2023-12-12,0.32273689254317733
STK Long Biased FIC FIA,2023-12-13,0.33885345687764135
STK Long Biased FIC FIA,2023-12-14,0.3278476804198325
STK Long Biased FIC FIA,2023-12-15,0.3229913687181414
STK Long Biased FIC FIA,2023-12-18,0.3285907391100888
STK Long Biased FIC FIA,2023-12-19,0.31102572188500305
STK Long Biased FIC FIA,2023-12-20,0.30610631572333474
STK Long Biased FIC FIA,2023-12-21,0.30312163128421615
STK Long Biased FIC FIA,2023-12-22,0.2973479257859004
STK Long Biased FIC FIA,2023-12-26,0.2971702614898626
STK Long Biased FIC FIA,2023-12-27,0.29991467744478895
STK Long Biased FIC FIA,2023-12-28,0.32700106063798606
STK Long Biased FIC FIA,2024-01-02,0.32860362514395886
STK Long Biased FIC FIA,2024-01-03,0.35078257184678535
STK Long Biased FIC FIA,2024-01-04,0.33409408728189194
STK Long Biased FIC FIA,2024-01-05,0.30745200924098787
STK Long Biased FIC FIA,2024-01-08,0.3085191277598535
STK Long Biased FIC FIA,2024-01-09,0.29745686584546566
STK Long Biased FIC FIA,2024-01-10,0.306981078419282
STK Long Biased FIC FIA,2024-01-11,0.3001541386224557
STK Long Biased FIC FIA,2024-01-12,0.2947450821154866
STK Long Biased FIC FIA,2024-01-15,0.31249790305027425
STK Long Biased FIC FIA,2024-01-16,0.32062257370465697
STK Long Biased FIC FIA,2024-01-17,0.32940818151952345
STK Long Biased FIC FIA,2024-01-18,0.3164751807141137
STK Long Biased FIC FIA,2024-01-19,0.3265090095674541
STK Long Biased FIC FIA,2024-01-22,0.31528479861574404
STK Long Biased FIC FIA,2024-01-23,0.3195710947467534
STK Long Biased FIC FIA,2024-01-24,0.31115503649948406
STK Long Biased FIC FIA,2024-01-25,0.3073974725367171
STK Long Biased FIC FIA,2024-01-26,0.316062367031226
STK Long Biased FIC FIA,2024-01-29,0.3354947003259815
STK Long Biased FIC FIA,2024-01-30,0.32954721925381014
STK Long Biased FIC FIA,2024-01-31,0.3179407052172897
STK Long Biased FIC FIA,2024-02-01,0.2970922289553711
STK Long Biased FIC FIA,2024-02-02,0.30512592946899963
STK Long Biased FIC FIA,2024-02-05,0.2905941427225202
STK Long Biased FIC FIA,2024-02-06,0.2798008385727407
STK Long Biased FIC FIA,2024-02-07,0.3025382537748983
STK Long Biased FIC FIA,2024-02-08,0.2949785013366997
STK Long Biased FIC FIA,2024-02-09,0.3056940968876258
STK Long Biased FIC FIA,2024-02-14,0.29851547990010124
STK Long Biased FIC FIA,2024-02-15,0.29981154661358234
STK Long Biased FIC FIA,2024-02-16,0.2944782496520388
STK Long Biased FIC FIA,2024-02-19,0.28564844875611944
STK Long Biased FIC FIA,2024-02-20,0.2881876553871023
STK Long Biased FIC FIA,2024-02-21,0.2683249820870666
STK Long Biased FIC FIA,2024-02-22,0.2819799720959113
STK Long Biased FIC FIA,2024-02-23,0.2825569534682121
STK Long Biased FIC FIA,2024-02-26,0.2677627256148781
STK Long Biased FIC FIA,2024-02-27,0.27362653049612856
STK Long Biased FIC FIA,2024-02-28,0.2753944280417183
STK Long Biased FIC FIA,2024-02-29,0.2673991677029948
STK Long Biased FIC FIA,2024-03-01,0.2821448921433416
STK Long Biased FIC FIA,2024-03-04,0.2887246104611859
STK Long Biased FIC FIA,2024-03-05,0.2782700440957194
STK Long Biased FIC FIA,2024-03-06,0.27047358304116725
STK Long Biased FIC FIA,2024-03-07,0.27354881774383727
STK Long Biased FIC FIA,2024-03-08,0.2828935634982078
STK Long Biased FIC FIA,2024-03-11,0.26311442963685544
STK Long Biased FIC FIA,2024-03-12,0.25646404254529087
STK Long Biased FIC FIA,2024-03-13,0.2569979125808663
STK Long Biased FIC FIA,2024-03-14,0.26883237735808674
STK Long Biased FIC FIA,2024-03-15,0.27525477218018607
STK Long Biased FIC FIA,2024-03-18,0.2714350232098772
STK Long Biased FIC FIA,2024-03-19,0.24859462170921165
STK Long Biased FIC FIA,2024-03-20,0.2580161761240535
STK Long Biased FIC FIA,2024-03-21,0.26917939053457457
STK Long Biased FIC FIA,2024-03-22,0.27500121533558763
STK Long Biased FIC FIA,2024-03-25,0.2729901229287517
STK Long Biased FIC FIA,2024-03-26,0.26989988163970385
STK Long Biased FIC FIA,2024-03-27,0.26975700496685406
STK Long Biased FIC FIA,2024-03-28,0.28286907832451574
STK Long Biased FIC FIA,2024-04-01,0.28345078709198723
STK Long Biased FIC FIA,2024-04-02,0.28533175630294316
STK Long Biased FIC FIA,2024-04-03,0.28537882521210184
STK Long Biased FIC FIA,2024-04-04,0.2820235065105039
STK Long Biased FIC FIA,2024-04-05,0.2742654982836145
Truxt Long Bias Advisory FIC FIM,2021-01-04,0.1016860219435143
Truxt Long Bias Advisory FIC FIM,2021-01-05,0.11684564259319971
Truxt Long Bias Advisory FIC FIM,2021-01-06,0.07284671631738941
Truxt Long Bias Advisory FIC FIM,2021-01-07,0.08796943417171092
Truxt Long Bias Advisory FIC FIM,2021-01-08,0.11671463524610798
Truxt Long Bias Advisory FIC FIM,2021-01-11,0.12454238646627046
Truxt Long Bias Advisory FIC FIM,2021-01-12,0.12641393787825314
Truxt Long Bias Advisory FIC FIM,2021-01-13,0.11677627562600681
Truxt Long Bias Advisory FIC FIM,2021-01-14,0.10120729492158709
Truxt Long Bias Advisory FIC FIM,2021-01-15,0.09168570020422968
Truxt Long Bias Advisory FIC FIM,2021-01-18,0.022346260437841887
Truxt Long Bias Advisory FIC FIM,2021-01-19,0.10401185673365809
Truxt Long Bias Advisory FIC FIM,2021-01-20,0.0463431714269249
Truxt Long Bias Advisory FIC FIM,2021-01-21,0.12450861480760053
Truxt Long Bias Advisory FIC FIM,2021-01-22,0.17725460475204588
Truxt Long Bias Advisory FIC FIM,2021-01-26,0.20474048039394946
Truxt Long Bias Advisory FIC FIM,2021-01-27,0.21568559869852633
Truxt Long Bias Advisory FIC FIM,2021-01-28,0.2588330040454911
Truxt Long Bias Advisory FIC FIM,2021-01-29,0.2790900663926354
Truxt Long Bias Advisory FIC FIM,2021-02-01,0.2549997062070086
Truxt Long Bias Advisory FIC FIM,2021-02-02,0.2206177486526106
Truxt Long Bias Advisory FIC FIM,2021-02-03,0.2467637862086124
Truxt Long Bias Advisory FIC FIM,2021-02-04,0.2615161223293253
Truxt Long Bias Advisory FIC FIM,2021-02-05,0.2978007147158438
Truxt Long Bias Advisory FIC FIM,2021-02-08,0.27435773317150364
Truxt Long Bias Advisory FIC FIM,2021-02-09,0.30017760171054253
Truxt Long Bias Advisory FIC FIM,2021-02-10,0.2638396214144438
Truxt Long Bias Advisory FIC FIM,2021-02-11,0.2243297341771862
Truxt Long Bias Advisory FIC FIM,2021-02-12,0.22432013578672505
Truxt Long Bias Advisory FIC FIM,2021-02-17,0.16684122835542908
Truxt Long Bias Advisory FIC FIM,2021-02-18,0.15333730591933475
Truxt Long Bias Advisory FIC FIM,2021-02-19,0.21622419999583184
Truxt Long Bias Advisory FIC FIM,2021-02-22,0.18292734193452376
Truxt Long Bias Advisory FIC FIM,2021-02-23,0.14227537636636173
Truxt Long Bias Advisory FIC FIM,2021-02-24,0.10415097466503345
Truxt Long Bias Advisory FIC FIM,2021-02-25,0.14379904034426091
Truxt Long Bias Advisory FIC FIM,2021-02-26,0.024997463726083892
Truxt Long Bias Advisory FIC FIM,2021-03-01,0.07235830507256027
Truxt Long Bias Advisory FIC FIM,2021-03-02,0.023805043037872863
Truxt Long Bias Advisory FIC FIM,2021-03-03,0.09938694210789442
Truxt Long Bias Advisory FIC FIM,2021-03-04,0.09634670092201218
Truxt Long Bias Advisory FIC FIM,2021-03-05,0.0909399447888114
Truxt Long Bias Advisory FIC FIM,2021-03-08,0.0887058758240497
Truxt Long Bias Advisory FIC FIM,2021-03-09,0.10938987875415032
Truxt Long Bias Advisory FIC FIM,2021-03-10,0.00824545953316295
Truxt Long Bias Advisory FIC FIM,2021-03-11,0.06445787223839894
Truxt Long Bias Advisory FIC FIM,2021-03-12,0.06001810584302057
Truxt Long Bias Advisory FIC FIM,2021-03-15,0.034598251225804844
Truxt Long Bias Advisory FIC FIM,2021-03-16,-0.014351018801872322
Truxt Long Bias Advisory FIC FIM,2021-03-17,0.012818072349295228
Truxt Long Bias Advisory FIC FIM,2021-03-18,0.038322164778311005
Truxt Long Bias Advisory FIC FIM,2021-03-19,0.037688641896734945
Truxt Long Bias Advisory FIC FIM,2021-03-22,0.03170467264470481
Truxt Long Bias Advisory FIC FIM,2021-03-23,0.05526253755636689
Truxt Long Bias Advisory FIC FIM,2021-03-24,0.09146848492438932
Truxt Long Bias Advisory FIC FIM,2021-03-25,0.12318260395545716
Truxt Long Bias Advisory FIC FIM,2021-03-26,0.12984384344680658
Truxt Long Bias Advisory FIC FIM,2021-03-29,0.15404753052503944
Truxt Long Bias Advisory FIC FIM,2021-03-30,0.17228282300387368
Truxt Long Bias Advisory FIC FIM,2021-03-31,0.20070792050489603
Truxt Long Bias Advisory FIC FIM,2021-04-01,0.2220789899540388
Truxt Long Bias Advisory FIC FIM,2021-04-05,0.22461269564480243
Truxt Long Bias Advisory FIC FIM,2021-04-06,0.20409934318980016
Truxt Long Bias Advisory FIC FIM,2021-04-07,0.18850255074023659
Truxt Long Bias Advisory FIC FIM,2021-04-08,0.20262998960424863
Truxt Long Bias Advisory FIC FIM,2021-04-09,0.16198823354028044
Truxt Long Bias Advisory FIC FIM,2021-04-12,0.12372442192471522
Truxt Long Bias Advisory FIC FIM,2021-04-13,0.07400631589517494
Truxt Long Bias Advisory FIC FIM,2021-04-14,0.13146627225792099
Truxt Long Bias Advisory FIC FIM,2021-04-15,0.13923494200447442
Truxt Long Bias Advisory FIC FIM,2021-04-16,0.15573988807215702
Truxt Long Bias Advisory FIC FIM,2021-04-19,0.16148097026503397
Truxt Long Bias Advisory FIC FIM,2021-04-20,0.1832717289314167
Truxt Long Bias Advisory FIC FIM,2021-04-22,0.1862991445563857
Truxt Long Bias Advisory FIC FIM,2021-04-23,0.17225299977438344
Truxt Long Bias Advisory FIC FIM,2021-04-26,0.1594583494724704
Truxt Long Bias Advisory FIC FIM,2021-04-27,0.15850482329997304
Truxt Long Bias Advisory FIC FIM,2021-04-28,0.12236226145701287
Truxt Long Bias Advisory FIC FIM,2021-04-29,0.15212904253009304
Truxt Long Bias Advisory FIC FIM,2021-04-30,0.0753594130208722
Truxt Long Bias Advisory FIC FIM,2021-05-03,0.07960474564124113
Truxt Long Bias Advisory FIC FIM,2021-05-04,-0.004022765662949554
Truxt Long Bias Advisory FIC FIM,2021-05-05,-0.019019503702228442
Truxt Long Bias Advisory FIC FIM,2021-05-06,0.0288979266820147
Truxt Long Bias Advisory FIC FIM,2021-05-07,0.05303349555387078
Truxt Long Bias Advisory FIC FIM,2021-05-10,0.038508403896515844
Truxt Long Bias Advisory FIC FIM,2021-05-11,0.034055614932529885
Truxt Long Bias Advisory FIC FIM,2021-05-12,0.047196031073210666
Truxt Long Bias Advisory FIC FIM,2021-05-13,0.05222844768100732
Truxt Long Bias Advisory FIC FIM,2021-05-14,0.12241497409235783
Truxt Long Bias Advisory FIC FIM,2021-05-17,0.08567524660444173
Truxt Long Bias Advisory FIC FIM,2021-05-18,0.11487222027415131
Truxt Long Bias Advisory FIC FIM,2021-05-19,0.12449062757891971
Truxt Long Bias Advisory FIC FIM,2021-05-20,0.1426899831925815
Truxt Long Bias Advisory FIC FIM,2021-05-21,0.16326899089348637
Truxt Long Bias Advisory FIC FIM,2021-05-24,0.15031221771760264
Truxt Long Bias Advisory FIC FIM,2021-05-25,0.1510660812989892
Truxt Long Bias Advisory FIC FIM,2021-05-26,0.14594615603646913
Truxt Long Bias Advisory FIC FIM,2021-05-27,0.13781010855114717
Truxt Long Bias Advisory FIC FIM,2021-05-28,0.11632636478277637
Truxt Long Bias Advisory FIC FIM,2021-05-31,0.10700143005604196
Truxt Long Bias Advisory FIC FIM,2021-06-01,0.12360655562867333
Truxt Long Bias Advisory FIC FIM,2021-06-02,0.11961758328829426
Truxt Long Bias Advisory FIC FIM,2021-06-04,0.15304415008687716
Truxt Long Bias Advisory FIC FIM,2021-06-07,0.14990772792639928
Truxt Long Bias Advisory FIC FIM,2021-06-08,0.1716926314112058
Truxt Long Bias Advisory FIC FIM,2021-06-09,0.16112835815272789
Truxt Long Bias Advisory FIC FIM,2021-06-10,0.16880278271273866
Truxt Long Bias Advisory FIC FIM,2021-06-11,0.18748827836481294
Truxt Long Bias Advisory FIC FIM,2021-06-14,0.19636380849567459
Truxt Long Bias Advisory FIC FIM,2021-06-15,0.21843377056502153
Truxt Long Bias Advisory FIC FIM,2021-06-16,0.2108427344052602
Truxt Long Bias Advisory FIC FIM,2021-06-17,0.19033226015660587
Truxt Long Bias Advisory FIC FIM,2021-06-18,0.20344984241107575
Truxt Long Bias Advisory FIC FIM,2021-06-21,0.21544995359224034
Truxt Long Bias Advisory FIC FIM,2021-06-22,0.2129763858705993
Truxt Long Bias Advisory FIC FIM,2021-06-23,0.21840990710572392
Truxt Long Bias Advisory FIC FIM,2021-06-24,0.2633778337737091
Truxt Long Bias Advisory FIC FIM,2021-06-25,0.2657069595411628
Truxt Long Bias Advisory FIC FIM,2021-06-28,0.2327322434581943
Truxt Long Bias Advisory FIC FIM,2021-06-29,0.22555630698936227
Truxt Long Bias Advisory FIC FIM,2021-06-30,0.19771260563482604
Truxt Long Bias Advisory FIC FIM,2021-07-01,0.21388322640933088
Truxt Long Bias Advisory FIC FIM,2021-07-02,0.20899611287981854
Truxt Long Bias Advisory FIC FIM,2021-07-05,0.22091136859683655
Truxt Long Bias Advisory FIC FIM,2021-07-06,0.20116029995640444
Truxt Long Bias Advisory FIC FIM,2021-07-07,0.1719693936903333
Truxt Long Bias Advisory FIC FIM,2021-07-08,0.1625779115560983
